sig50Rvs50OM,sigExp,sig50OM,sig90Reward,RPEsign,EXPsign,sig50R,OM50sign,Rewardsign,Timewin,brainArea,pureReward,pureExp,RPE,pureExpDir,pureRPEDir,mixed,other
1,1,1,1,0,2,0,-1,0,early,PPTg,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,early,PPTg,0,1,0,1,0,0,0
1,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,early,PPTg,0,0,0,0,0,0,1
0,1,1,1,0,2,1,1,0,early,PPTg,0,1,0,2,0,0,0
0,1,0,1,0,2,0,0,0,early,PPTg,0,1,0,2,0,0,0
0,0,1,1,0,1,1,-1,1,early,PPTg,0,1,0,1,0,0,0
1,1,0,0,0,0,1,0,0,early,PPTg,0,0,0,0,0,1,0
1,1,1,1,-1,0,1,1,0,early,PPTg,0,0,1,0,2,0,0
1,0,0,1,0,2,0,0,0,early,PPTg,1,0,0,0,0,0,0
1,0,1,1,0,2,1,-1,0,early,PPTg,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,early,PPTg,0,0,0,0,0,0,1
1,0,0,1,0,2,1,0,0,early,PPTg,1,0,0,0,0,0,0
1,1,0,0,-1,0,1,0,0,early,PPTg,0,0,1,0,2,0,0
1,0,1,1,0,0,1,-1,1,early,RMTg,0,0,0,0,0,1,0
1,0,1,1,0,2,1,1,0,early,RMTg,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,RMTg,1,0,0,0,0,0,0
1,0,1,1,0,0,1,1,1,early,RMTg,0,0,0,0,0,1,0
1,0,1,0,0,0,1,1,1,early,RMTg,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,RMTg,0,0,1,0,1,0,0
1,1,1,1,1,0,1,-1,1,early,RMTg,0,0,1,0,1,0,0
0,1,1,1,0,1,1,-1,1,early,rVTA Type2,0,1,0,1,0,0,0
1,0,0,0,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,1,early,rVTA Type2,0,1,0,1,0,0,0
1,1,1,1,1,0,1,1,1,early,rdopamine,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
1,1,0,0,0,2,0,0,0,early,rdopamine,0,0,0,0,0,1,0
1,0,0,0,0,0,1,0,1,early,rdopamine,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,early,rdopamine,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,rdopamine,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,early,rVTA Type2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,late,Dorsal striatum,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,late,Dorsal striatum,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,late,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,late,Dorsal striatum,0,0,0,0,0,0,1
0,1,1,1,0,1,1,-1,1,late,Dorsal striatum,0,1,0,1,0,0,0
0,0,0,0,0,2,0,0,0,late,rdopamine,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,late,rVTA Type2,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,late,r VTA Type3,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,late,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,late,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,1,0,0,0,0,-1,1,late,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,0,late,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,late,Lateral hypothalamus,0,1,0,1,0,0,0
1,0,0,1,0,2,1,0,0,late,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,1,1,0,0,0,-1,0,late,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,1,0,2,1,-1,0,late,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,late,rVTA Type2,0,0,0,0,0,1,0
0,0,0,1,0,2,1,0,0,late,r VTA Type3,0,1,0,2,0,0,0
0,0,0,0,0,2,0,0,0,late,Ventral striatum,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1,late,PPTg,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,late,PPTg,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,late,PPTg,1,0,0,0,0,0,0
0,1,0,1,0,2,1,0,0,late,PPTg,0,1,0,2,0,0,0
0,0,1,1,0,1,1,-1,1,late,PPTg,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,late,PPTg,0,0,0,0,0,0,1
1,1,1,0,0,0,1,-1,1,late,PPTg,0,0,0,0,0,1,0
1,1,1,1,-1,0,1,-1,0,late,PPTg,0,0,1,0,2,0,0
1,0,0,1,0,0,1,0,0,late,PPTg,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,late,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,late,Ventral striatum,0,0,0,0,0,0,1
0,1,1,1,-1,0,1,1,0,late,Ventral striatum,0,0,1,0,2,0,1
0,1,0,1,0,1,0,0,1,late,Ventral striatum,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,1,late,RMTg,0,0,0,0,0,0,1
0,0,1,1,0,1,1,-1,1,late,Lateral hypothalamus,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,1,late,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,late,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,0,0,0,1,1,0,late,Lateral hypothalamus,0,0,0,0,0,0,1
0,1,1,0,1,0,1,-1,1,late,Lateral hypothalamus,0,0,1,0,1,0,1
1,0,0,1,0,1,1,0,1,late,Lateral hypothalamus,1,0,0,0,0,0,0
1,1,1,0,0,0,0,-1,0,late,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,late,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,late,Ventral striatum,0,0,0,0,0,0,1
1,1,0,0,-1,0,1,0,0,late,Ventral striatum,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0,late,Ventral striatum,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,1,late,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,0,0,0,2,0,0,0,late,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,0,0,1,0,1,1,late,Dorsal striatum,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,late,Dorsal striatum,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,late,RMTg,0,0,0,0,0,1,0
1,0,1,0,0,1,0,-1,1,late,RMTg,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,late,RMTg,0,0,0,0,0,0,1
1,0,1,1,0,1,1,1,1,late,RMTg,0,0,0,0,0,1,0
1,0,0,1,0,2,1,0,0,late,RMTg,1,0,0,0,0,0,0
1,1,1,0,0,0,0,-1,1,late,PPTg,0,0,0,0,0,1,0
1,0,0,1,0,2,1,0,0,late,PPTg,1,0,0,0,0,0,0
1,1,1,1,0,1,1,1,1,late,PPTg,0,0,0,0,0,1,0
1,0,1,0,0,0,0,-1,1,late,PPTg,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,late,Ventral pallidum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,late,Ventral pallidum,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,late,rVTA Type2,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,late,rVTA Type2,1,0,0,0,0,0,0
1,1,1,1,0,0,1,-1,1,late,rdopamine,0,0,0,0,0,1,0
1,0,1,0,0,2,0,1,0,late,rdopamine,0,0,0,0,0,1,0
1,0,1,1,0,1,0,1,1,late,rdopamine,0,0,0,0,0,1,0
0,1,1,0,0,0,1,-1,0,late,rdopamine,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1,late,rdopamine,1,0,0,0,0,0,0
1,1,1,1,0,2,0,1,0,late,rdopamine,0,0,0,0,0,1,0
0,0,1,1,0,1,0,-1,1,late,rdopamine,0,1,0,1,0,0,0
0,0,1,1,0,0,1,-1,1,late,rdopamine,0,0,0,0,0,0,1
0,1,1,0,1,0,1,-1,1,late,rVTA Type2,0,0,1,0,1,0,1
0,0,0,1,0,2,1,0,0,late,RMTg,0,1,0,2,0,0,0
1,0,0,0,0,0,0,0,0,late,RMTg,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,late,RMTg,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,late,rdopamine,0,1,0,1,0,0,0
1,0,1,0,0,0,0,1,1,late,rdopamine,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,1,late,rdopamine,1,0,0,0,0,0,0
1,0,1,1,0,1,0,1,1,late,rdopamine,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,late,rdopamine,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,late,rdopamine,1,0,0,0,0,0,0
1,1,1,1,0,2,1,-1,0,late,rVTA Type2,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,late,rdopamine,1,0,0,0,0,0,0
0,0,0,1,0,2,0,0,0,late,rdopamine,0,1,0,2,0,0,0
1,1,1,0,0,0,0,1,0,late,rdopamine,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,1,late,rdopamine,1,0,0,0,0,0,0
1,0,0,1,0,1,1,0,1,late,rdopamine,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,late,rdopamine,0,0,0,0,0,0,1
0,1,0,1,0,2,0,0,0,late,Dopamine,0,1,0,2,0,0,0
0,1,0,0,0,0,0,0,0,late,rdopamine,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,late,rdopamine,1,0,0,0,0,0,0
1,0,0,1,0,1,1,0,1,late,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,late,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,2,1,0,0,late,Ventral striatum,0,1,0,2,0,0,0
1,0,1,0,0,0,0,1,0,late,Dopamine,0,0,0,0,0,1,0
0,0,1,1,0,2,0,1,0,late,Dopamine,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,1,late,Dopamine,0,0,0,0,0,0,1
0,0,1,1,0,2,1,1,0,late,Dopamine,0,1,0,2,0,0,0
0,0,1,1,0,1,1,-1,1,late,VTA type2,0,1,0,1,0,0,0
0,1,1,0,1,0,1,-1,1,late,VTA type2,0,0,1,0,1,0,1
1,1,0,0,-1,0,1,0,0,late,VTA type3,0,0,1,0,2,0,0
0,1,0,1,0,0,1,0,0,late,VTA type3,0,0,0,0,0,0,1
0,0,0,1,0,2,0,0,0,late,VTA type3,0,1,0,2,0,0,0
0,0,1,0,0,0,0,1,1,late,VTA type3,0,0,0,0,0,0,1
1,0,1,1,0,1,1,1,1,late,Dopamine,0,0,0,0,0,1,0
1,0,1,0,0,2,0,1,0,late,VTA type3,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,late,VTA type2,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,late,Dopamine,0,0,0,0,0,1,0
1,0,1,0,0,1,0,-1,1,late,Dopamine,0,0,0,0,0,1,0
1,0,1,1,0,2,1,1,0,late,VTA type3,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,late,Dopamine,1,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,late,Dopamine,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,late,Dopamine,0,0,1,0,1,0,0
0,0,1,1,0,0,1,1,0,late,VTA type2,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,late,VTA type2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,late,VTA type2,0,0,0,0,0,0,1
1,0,1,1,0,0,1,1,1,late,Dopamine,0,0,0,0,0,1,0
1,1,1,0,1,0,1,1,1,late,Dopamine,0,0,1,0,1,0,0
0,1,1,1,0,1,1,-1,1,late,VTA type2,0,1,0,1,0,0,0
1,0,1,1,0,0,1,1,1,late,VTA type2,0,0,0,0,0,1,0
1,0,1,1,0,2,1,-1,0,late,VTA type2,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,1,late,Dopamine,0,0,0,0,0,1,0
1,1,1,1,0,1,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,late,VTA type3,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,1,late,VTA type2,0,1,0,1,0,0,0
1,1,0,1,-1,0,1,0,0,late,VTA type3,0,0,1,0,2,0,0
0,1,0,1,0,0,0,0,1,late,Dopamine,0,0,0,0,0,0,1
1,1,0,0,1,0,1,0,1,late,VTA type2,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,late,Dopamine,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,late,VTA type2,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,late,Dopamine,0,0,0,0,0,0,1
1,0,1,0,0,2,0,-1,0,late,VTA type2,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,late,VTA type2,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0,1,late,Dopamine,0,1,0,1,0,0,0
1,0,1,1,0,2,1,1,0,late,VTA type3,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,0,late,Dopamine,0,0,0,0,0,1,0
1,1,0,1,-1,0,1,0,0,late,VTA type3,0,0,1,0,2,0,0
1,0,1,0,0,0,0,1,1,late,VTA type3,0,0,0,0,0,1,0
0,1,1,1,1,0,1,-1,1,late,VTA type2,0,0,1,0,1,0,1
1,0,1,1,0,0,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,late,Dopamine,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,late,VTA type2,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,late,Dopamine,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,late,Dorsal striatum,0,1,0,1,0,0,0
0,0,1,1,0,0,1,-1,1,late,Dorsal striatum,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,late,Dorsal striatum,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,late,Dorsal striatum,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,late,Dorsal striatum,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,late,Dorsal striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,late,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,0,0,0,0,-1,1,late,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,late,Dorsal striatum,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1,late,Dorsal striatum,0,0,0,0,0,0,1
1,1,0,1,-1,0,1,0,0,late,Ventral striatum,0,0,1,0,2,0,0
0,0,1,1,0,1,1,-1,1,late,RMTg,0,1,0,1,0,0,0
0,0,0,1,0,1,0,0,1,late,Dopamine,0,1,0,1,0,0,0
1,1,0,1,0,1,0,0,1,late,Ventral striatum,0,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,late,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,late,Dorsal striatum,0,0,0,0,0,0,1
1,0,1,1,0,0,0,-1,1,late,Dorsal striatum,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,late,Dorsal striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,late,Dorsal striatum,0,0,0,0,0,0,1
0,0,1,1,0,1,0,-1,1,late,Dorsal striatum,0,1,0,1,0,0,0
1,0,1,0,0,1,0,-1,1,late,Dorsal striatum,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,0,late,VTA type3,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,late,VTA type2,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,late,VTA type2,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,late,VTA type2,0,0,0,0,0,0,1
1,1,1,0,0,0,1,1,0,late,Dopamine,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,late,Dopamine,0,0,1,0,1,0,0
0,1,0,0,0,0,1,0,0,late,Dopamine,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,late,Dopamine,0,0,1,0,1,0,0
1,0,0,1,0,2,1,0,0,late,VTA type3,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,late,VTA type2,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,late,Dopamine,0,0,1,0,1,0,0
0,1,0,1,0,2,0,0,0,late,VTA type2,0,1,0,2,0,0,0
1,0,0,1,0,2,1,0,0,late,VTA type3,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,late,VTA type3,0,0,0,0,0,0,1
1,1,1,1,0,1,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,late,Dopamine,1,0,0,0,0,0,0
1,0,1,1,0,0,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,late,Dopamine,0,0,0,0,0,0,1
1,0,1,1,0,0,1,1,1,late,Dopamine,0,0,0,0,0,1,0
0,1,1,0,-1,0,1,1,0,late,VTA type3,0,0,1,0,2,0,1
0,0,1,1,0,0,1,1,0,late,VTA type3,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
0,0,1,1,0,0,1,-1,1,late,VTA type2,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,late,VTA type2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,late,Dopamine,0,0,0,0,0,0,1
0,1,1,1,1,0,1,-1,1,late,VTA type2,0,0,1,0,1,0,1
1,1,1,1,0,2,1,-1,0,late,VTA type3,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,0,late,Ventral pallidum,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,late,Ventral pallidum,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,late,PPTg,1,0,0,0,0,0,0
1,0,1,1,0,0,1,-1,1,late,PPTg,0,0,0,0,0,1,0
1,0,1,1,0,2,1,1,0,late,PPTg,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,late,Lateral hypothalamus,0,0,1,0,1,0,0
1,1,1,1,0,0,0,-1,1,late,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,1,0,0,1,late,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,late,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,late,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,0,1,0,2,1,0,0,late,PPTg,1,0,0,0,0,0,0
1,1,0,1,0,2,0,0,0,late,PPTg,0,0,0,0,0,1,0
1,0,1,0,0,0,0,-1,0,late,PPTg,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,late,PPTg,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,late,PPTg,0,0,0,0,0,0,1
1,0,0,1,0,2,1,0,0,late,PPTg,1,0,0,0,0,0,0
1,0,0,1,0,2,1,0,0,late,PPTg,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,late,PPTg,1,0,0,0,0,0,0
1,0,0,1,0,1,1,0,1,late,PPTg,1,0,0,0,0,0,0
1,0,0,1,0,2,1,0,0,late,PPTg,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,late,PPTg,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,late,PPTg,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1,late,PPTg,1,0,0,0,0,0,0
0,0,1,1,0,1,0,-1,1,late,PPTg,0,1,0,1,0,0,0
0,1,1,1,0,1,1,-1,1,late,Ventral striatum,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,late,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,late,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,late,Ventral striatum,0,0,0,0,0,0,1
0,0,1,0,0,0,0,-1,1,late,PPTg,0,0,0,0,0,0,1
0,0,1,0,0,1,0,-1,1,late,PPTg,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,late,PPTg,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,late,PPTg,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1,late,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,late,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,late,Ventral striatum,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,late,Ventral striatum,0,0,1,0,1,0,0
0,0,1,1,0,2,1,1,0,late,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,1,1,0,2,1,1,0,late,Lateral hypothalamus,0,1,0,2,0,0,0
0,1,0,1,0,1,1,0,1,late,rVTA Type2,0,1,0,1,0,0,0
1,1,1,1,0,0,0,-1,1,late,rVTA Type2,0,0,0,0,0,1,0
1,1,1,1,-1,0,1,1,0,late,r VTA Type3,0,0,1,0,2,0,0
1,1,1,1,-1,0,1,1,0,late,r VTA Type3,0,0,1,0,2,0,0
1,1,1,1,0,0,0,1,0,late,Ventral pallidum,0,0,0,0,0,1,0
1,0,1,0,0,0,0,-1,1,late,Ventral pallidum,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,late,Ventral pallidum,0,0,1,0,1,0,0
0,0,1,1,0,0,1,-1,1,late,Ventral pallidum,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,late,Ventral pallidum,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,late,rdopamine,0,1,0,1,0,0,0
0,0,0,1,0,1,0,0,1,late,rdopamine,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0,1,late,rdopamine,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,late,rdopamine,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,1,late,rdopamine,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,late,rdopamine,0,0,0,0,0,0,1
1,0,1,1,0,0,1,1,1,late,rdopamine,0,0,0,0,0,1,0
0,1,1,0,0,0,1,1,1,late,rdopamine,0,0,0,0,0,0,1
1,0,1,1,0,1,1,1,1,late,rdopamine,0,0,0,0,0,1,0
1,1,1,0,0,0,1,-1,0,late,rdopamine,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,late,rdopamine,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,late,rdopamine,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,late,rdopamine,1,0,0,0,0,0,0
1,1,1,1,0,0,0,1,1,late,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,0,1,-1,1,late,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,0,late,Lateral hypothalamus,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,late,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,0,1,0,1,1,0,1,late,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,1,0,2,0,1,0,late,Subthalamic,0,0,0,0,0,1,0
0,0,0,1,0,2,0,0,0,late,Subthalamic,0,1,0,2,0,0,0
0,0,0,0,0,0,1,0,0,late,Subthalamic,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,late,Subthalamic,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,late,Subthalamic,0,0,0,0,0,1,0
1,0,1,0,0,0,0,-1,1,late,Subthalamic,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,late,Subthalamic,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,late,PPTg,1,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,late,PPTg,0,0,0,0,0,0,1
1,0,1,1,0,2,1,-1,0,late,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,late,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,late,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,1,late,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,late,Ventral striatum,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,late,Ventral striatum,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,late,Ventral striatum,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,late,Ventral striatum,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,late,PPTg,0,1,0,1,0,0,0
1,0,1,1,0,2,1,1,0,late,PPTg,0,0,0,0,0,1,0
1,0,1,0,0,0,0,-1,1,late,Ventral striatum,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,0,late,Ventral striatum,0,0,0,0,0,1,0
1,1,1,1,0,2,1,1,0,late,Ventral striatum,0,0,0,0,0,1,0
1,1,1,0,-1,0,1,1,0,late,Ventral striatum,0,0,1,0,2,0,0
1,1,1,1,0,1,1,1,1,late,Ventral striatum,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,1,late,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,late,Ventral pallidum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,late,Ventral pallidum,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,late,Ventral pallidum,1,0,0,0,0,0,0
0,1,1,0,0,0,1,1,1,late,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,late,rdopamine,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,late,rdopamine,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,late,Ventral pallidum,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,late,Ventral pallidum,1,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,late,Ventral pallidum,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,late,Ventral pallidum,0,0,0,0,0,0,1
1,1,1,1,0,1,0,-1,1,late,Ventral pallidum,0,0,0,0,0,1,0
1,0,1,0,0,2,0,1,0,late,Ventral pallidum,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,late,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,1,0,1,0,-1,1,late,RMTg,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,late,RMTg,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,late,RMTg,1,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,late,RMTg,0,0,0,0,0,0,1
