sig50Rvs50OM,sigExp,sig50OM,sig90Reward,RPEsign,EXPsign,sig50R,OM50sign,Rewardsign,Timewin,brainArea,pureReward,pureExp,RPE,pureExpDir,pureRPEDir,mixed,other
1,0,1,1,0,1,1,-1,1,early,Ventral pallidum,0,0,0,0,0,1,0
1,0,1,1,0,1,1,1,1,early,Ventral pallidum,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Ventral pallidum,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,Ventral pallidum,1,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,2,0,0,0,early,Ventral striatum,0,1,0,2,0,0,0
1,0,1,1,0,1,0,-1,1,early,Ventral striatum,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,early,Ventral striatum,0,0,0,0,0,0,1
0,1,1,0,1,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,early,Ventral striatum,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,1,0,1,0,2,1,0,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,2,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,1,0,1,1,0,1,0,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,1,0,0,0,0,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
0,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,1,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
1,1,1,0,0,0,0,1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,1,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
1,0,1,0,0,2,0,-1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,1,0,0,0,0,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,1,1,0,0,0,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,0,1,0,2,0,0,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
1,1,0,0,0,0,1,0,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,1,0,1,0,1,0,0,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,1,0,1,0,2,1,0,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
1,1,0,1,0,1,1,0,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,1,0,1,0,2,0,0,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,1,0,1,0,0,0,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,0,1,0,0,1,0,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,0,1,0,1,1,0,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,2,0,1,1,0,early,Lateral hypothalamus,0,0,1,0,2,0,0
0,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
0,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
0,1,0,1,0,2,0,0,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,0,0,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
0,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
0,0,0,0,0,2,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,1,1,1,2,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,1,0,0,0,0,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,1,1,0,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,1,1,0,1,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,1,1,0,1,0,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,0,0,2,0,-1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,0,1,1,1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,1,0,1,0,0,0,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,1,0,2,0,0,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,1,1,0,1,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,early,Subthalamic,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,Subthalamic,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Subthalamic,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Subthalamic,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,1,early,Subthalamic,1,0,0,0,0,0,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,0,1,0,0,1,0,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,early,Subthalamic,0,1,0,1,0,0,0
1,1,1,1,1,0,1,-1,1,early,Subthalamic,0,0,1,0,1,0,0
0,0,1,1,0,1,1,-1,1,early,Subthalamic,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,0,early,Subthalamic,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,1,early,Subthalamic,0,1,0,1,0,0,0
1,0,1,0,0,0,0,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,early,Subthalamic,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,1,0,2,1,0,0,early,Subthalamic,0,1,0,2,0,0,0
1,0,0,1,0,0,1,0,1,early,Subthalamic,1,0,0,0,0,0,0
1,0,0,1,0,1,1,0,1,early,Subthalamic,1,0,0,0,0,0,0
0,1,0,1,0,1,1,0,1,early,Subthalamic,0,1,0,1,0,0,0
1,1,1,0,2,0,1,1,0,early,Subthalamic,0,0,1,0,2,0,0
0,0,1,1,0,2,1,1,0,early,Subthalamic,0,1,0,2,0,0,0
1,0,1,0,0,0,0,-1,0,early,Subthalamic,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,early,Subthalamic,0,1,0,1,0,0,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,early,Subthalamic,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,early,Subthalamic,0,0,0,0,0,0,1
1,1,0,0,1,0,1,0,1,early,Subthalamic,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,1,early,Subthalamic,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,0,1,0,2,1,0,0,early,Subthalamic,1,0,0,0,0,0,0
0,1,1,1,0,2,0,1,0,early,Subthalamic,0,1,0,2,0,0,0
1,1,0,0,0,0,0,0,0,early,Subthalamic,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,Subthalamic,1,0,0,0,0,0,0
1,0,1,1,0,1,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,1,0,0,2,0,-1,0,early,Subthalamic,0,0,0,0,0,0,1
1,0,1,1,0,2,0,1,0,early,Subthalamic,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,1,1,0,2,1,1,0,early,Subthalamic,0,1,0,2,0,0,0
1,1,1,1,1,0,1,-1,1,early,Subthalamic,0,0,1,0,1,0,0
1,0,1,1,0,1,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,early,Subthalamic,1,0,0,0,0,0,0
0,1,1,0,0,0,0,-1,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,early,Subthalamic,0,1,0,1,0,0,0
0,1,1,1,0,1,1,-1,1,early,Subthalamic,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,early,Subthalamic,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,Subthalamic,0,0,1,0,1,0,0
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,1,1,1,1,0,1,-1,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,1,1,0,1,1,1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,early,Subthalamic,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,early,Subthalamic,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,early,Subthalamic,0,1,0,1,0,0,0
0,0,1,1,0,2,0,1,0,early,Subthalamic,0,1,0,2,0,0,0
0,1,0,0,1,0,1,0,1,early,Subthalamic,0,0,0,0,0,0,1
0,0,1,1,0,2,0,1,0,early,PPTg,0,1,0,2,0,0,0
1,0,0,1,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,early,PPTg,0,0,0,0,0,0,1
1,1,0,0,1,0,1,0,1,early,PPTg,0,0,1,0,1,0,0
1,0,0,1,0,1,1,0,1,early,PPTg,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,1,early,PPTg,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,early,PPTg,1,0,0,0,0,0,0
0,0,1,1,0,0,1,-1,1,early,PPTg,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,1,early,PPTg,0,1,0,1,0,0,0
0,0,0,1,0,1,1,0,1,early,PPTg,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
1,0,0,0,0,2,0,0,0,early,PPTg,1,0,0,0,0,0,0
0,0,0,1,0,2,0,0,0,early,PPTg,0,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,PPTg,0,0,0,0,0,1,0
0,0,1,1,0,2,0,1,0,early,PPTg,0,1,0,2,0,0,0
1,1,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,PPTg,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,early,PPTg,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
1,0,1,1,0,1,1,-1,1,early,PPTg,0,0,0,0,0,1,0
0,0,1,1,0,1,1,-1,1,early,PPTg,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,early,PPTg,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,early,PPTg,0,0,0,0,0,0,1
1,0,1,1,0,0,1,1,0,early,PPTg,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,early,PPTg,0,0,0,0,0,0,1
0,0,1,1,0,2,1,1,0,early,PPTg,0,1,0,2,0,0,0
0,0,1,0,0,0,0,-1,1,early,PPTg,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,early,Ventral striatum,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,1,0,1,0,2,0,0,0,early,Ventral striatum,0,1,0,2,0,0,0
0,1,0,0,0,0,0,0,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,1,0
1,1,1,0,0,0,1,1,0,early,Ventral striatum,0,0,0,0,0,1,0
1,0,1,1,0,1,1,-1,1,early,Ventral striatum,0,0,0,0,0,1,0
1,1,0,1,0,1,1,0,1,early,Ventral striatum,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,early,Ventral striatum,0,0,0,0,0,0,1
1,0,1,1,0,0,1,1,0,early,Ventral striatum,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,early,Ventral striatum,0,0,0,0,0,0,1
0,1,1,1,0,2,1,1,0,early,Ventral striatum,0,1,0,2,0,0,0
1,0,0,1,0,0,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,early,Ventral striatum,0,0,0,0,0,0,1
1,1,0,1,0,1,1,0,1,early,Ventral striatum,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
0,1,1,1,0,1,1,-1,1,early,Ventral striatum,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,1,1,1,0,2,1,1,0,early,Ventral striatum,0,1,0,2,0,0,0
1,0,1,1,0,1,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
0,0,0,0,0,0,1,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
0,0,1,0,0,0,0,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,early,Lateral hypothalamus,0,1,0,1,0,0,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,1,0,1,0,2,1,0,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,0,1,0,2,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,early,Lateral hypothalamus,0,0,0,0,0,0,1
0,0,1,1,0,2,1,1,0,early,Lateral hypothalamus,0,1,0,2,0,0,0
1,0,1,1,0,0,1,1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,0,1,1,0,0,1,-1,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,1,early,Lateral hypothalamus,0,0,1,0,1,0,0
1,1,0,1,2,0,1,0,0,early,Lateral hypothalamus,0,0,1,0,2,0,0
0,0,0,0,0,2,0,0,0,early,Lateral hypothalamus,0,0,0,0,0,0,1
1,0,1,1,0,0,1,-1,1,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,early,Lateral hypothalamus,1,0,0,0,0,0,0
1,1,0,1,0,2,1,0,0,early,Lateral hypothalamus,0,0,0,0,0,1,0
1,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,2,1,0,0,early,Ventral striatum,0,1,0,2,0,0,0
0,1,0,1,0,1,0,0,1,early,Ventral striatum,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,0,early,Ventral striatum,1,0,0,0,0,0,0
0,1,0,1,0,2,0,0,0,early,Ventral striatum,0,1,0,2,0,0,0
1,1,1,1,0,0,0,1,1,early,Ventral striatum,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,early,Ventral striatum,0,0,1,0,1,0,0
0,1,0,1,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,1,early,Ventral striatum,1,0,0,0,0,0,0
1,1,1,1,0,0,0,1,1,early,Ventral striatum,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
1,1,1,0,1,0,1,-1,1,early,Ventral striatum,0,0,1,0,1,0,0
0,1,1,0,1,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,0,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Ce,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,1,early,Ce,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,early,PPTg,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,early,PPTg,0,0,0,0,0,0,1
0,0,1,1,0,1,1,-1,1,early,PPTg,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,early,PPTg,1,0,0,0,0,0,0
1,1,0,1,0,1,1,0,1,early,PPTg,0,0,0,0,0,1,0
0,1,0,0,0,0,1,0,1,early,PPTg,0,0,0,0,0,0,1
0,0,0,1,0,2,0,0,0,early,PPTg,0,1,0,2,0,0,0
0,1,1,1,0,2,1,1,0,early,PPTg,0,1,0,2,0,0,0
0,0,0,0,0,1,0,0,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,1,1,0,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,1,1,1,1,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,Ventral striatum,0,0,1,0,1,0,0
1,1,0,1,1,0,1,0,1,early,Ventral striatum,0,0,1,0,1,0,0
1,1,0,1,0,2,1,0,0,early,Ventral striatum,0,0,0,0,0,1,0
0,1,1,1,1,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,1,0,2,0,0,0,early,Ventral striatum,0,1,0,2,0,0,0
0,1,1,1,2,0,1,1,0,early,Ventral striatum,0,0,0,0,0,0,1
0,1,1,0,1,0,1,-1,1,early,Ventral striatum,0,0,0,0,0,0,1
1,1,1,1,1,0,1,-1,1,early,Ventral striatum,0,0,1,0,1,0,0
1,0,0,1,0,0,1,0,0,early,Ventral striatum,1,0,0,0,0,0,0
1,1,1,1,2,0,1,1,0,early,Ventral striatum,0,0,1,0,2,0,0
0,1,1,0,0,0,1,1,1,early,Ventral striatum,0,0,0,0,0,0,1
1,1,1,1,0,2,1,1,0,early,Ventral striatum,0,0,0,0,0,1,0
1,0,0,1,0,2,1,0,0,early,Ventral striatum,1,0,0,0,0,0,0
0,1,1,1,0,2,1,1,0,early,Ventral striatum,0,1,0,2,0,0,0
1,0,0,1,0,0,1,0,0,early,Ventral striatum,1,0,0,0,0,0,0
1,1,1,1,2,0,1,1,0,early,Ventral striatum,0,0,1,0,2,0,0
1,1,1,1,1,0,1,-1,1,early,Ventral striatum,0,0,1,0,1,0,0
1,1,1,1,0,0,0,1,0,early,Ventral striatum,0,0,0,0,0,1,0
1,1,1,0,2,0,1,1,0,early,Ventral striatum,0,0,1,0,2,0,0
0,0,0,1,0,0,0,0,0,early,Ventral striatum,0,0,0,0,0,0,1
1,1,1,0,0,0,0,1,1,early,Ventral striatum,0,0,0,0,0,1,0
0,1,1,0,0,0,0,1,1,early,Ventral striatum,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,early,Ventral pallidum,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,early,Ventral pallidum,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0,1,early,Ventral pallidum,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0,1,early,Ventral pallidum,0,1,0,1,0,0,0
